,model,num_cores,WER,sample_id,engine,run_id,time,text_len,audio_len
8906,stt_en_citrinet_256,?,0.5,116-288047-0006,NeMo,2,0.10583346150815487,16,1.675
8907,stt_en_citrinet_256,?,0.5,116-288047-0006,NeMo,3,0.10283456183969975,16,1.675
8908,stt_en_citrinet_256,?,0.5,116-288047-0006,NeMo,4,0.10180792771279812,16,1.675
8909,stt_en_citrinet_256,?,0.5,116-288047-0006,NeMo,5,0.10273071564733982,16,1.675
8910,QuartzNet15x5Base-En,?,0.0,116-288047-0007,NeMo,1,0.19847418554127216,38,2.425
8911,QuartzNet15x5Base-En,?,0.0,116-288047-0007,NeMo,2,0.14064430445432663,38,2.425
8912,QuartzNet15x5Base-En,?,0.0,116-288047-0007,NeMo,3,0.15635133534669876,38,2.425
8913,QuartzNet15x5Base-En,?,0.0,116-288047-0007,NeMo,4,0.14326149970293045,38,2.425
8914,QuartzNet15x5Base-En,?,0.0,116-288047-0007,NeMo,5,0.13931216672062874,38,2.425
8915,stt_en_citrinet_256,?,0.25,116-288047-0007,NeMo,1,0.13067940063774586,38,2.425
8916,stt_en_citrinet_256,?,0.25,116-288047-0007,NeMo,2,0.11246499605476856,38,2.425
8917,stt_en_citrinet_256,?,0.25,116-288047-0007,NeMo,3,0.11329251527786255,38,2.425
8918,stt_en_citrinet_256,?,0.25,116-288047-0007,NeMo,4,0.11386903561651707,38,2.425
8919,stt_en_citrinet_256,?,0.25,116-288047-0007,NeMo,5,0.10928432643413544,38,2.425
8920,QuartzNet15x5Base-En,?,0.0,116-288047-0008,NeMo,1,0.1454160436987877,31,2.23
8921,QuartzNet15x5Base-En,?,0.0,116-288047-0008,NeMo,2,0.13409290462732315,31,2.23
8922,QuartzNet15x5Base-En,?,0.0,116-288047-0008,NeMo,3,0.13372415117919445,31,2.23
8923,QuartzNet15x5Base-En,?,0.0,116-288047-0008,NeMo,4,0.13403585739433765,31,2.23
8924,QuartzNet15x5Base-En,?,0.0,116-288047-0008,NeMo,5,0.1372978799045086,31,2.23
8925,stt_en_citrinet_256,?,0.16666666666666666,116-288047-0008,NeMo,1,0.1231822818517685,31,2.23
8926,stt_en_citrinet_256,?,0.16666666666666666,116-288047-0008,NeMo,2,0.11255839839577675,31,2.23
8927,stt_en_citrinet_256,?,0.16666666666666666,116-288047-0008,NeMo,3,0.1108741033822298,31,2.23
8928,stt_en_citrinet_256,?,0.16666666666666666,116-288047-0008,NeMo,4,0.10983398370444775,31,2.23
8929,stt_en_citrinet_256,?,0.16666666666666666,116-288047-0008,NeMo,5,0.10873201303184032,31,2.23
8930,QuartzNet15x5Base-En,?,0.25,116-288047-0009,NeMo,1,0.2661260887980461,120,7.36
8931,QuartzNet15x5Base-En,?,0.25,116-288047-0009,NeMo,2,0.2535770423710346,120,7.36
8932,QuartzNet15x5Base-En,?,0.25,116-288047-0009,NeMo,3,0.24899587966501713,120,7.36
8933,QuartzNet15x5Base-En,?,0.25,116-288047-0009,NeMo,4,0.2592030055820942,120,7.36
8934,QuartzNet15x5Base-En,?,0.25,116-288047-0009,NeMo,5,0.2546598967164755,120,7.36
8935,stt_en_citrinet_256,?,0.1,116-288047-0009,NeMo,1,0.1852629892528057,120,7.36
8936,stt_en_citrinet_256,?,0.1,116-288047-0009,NeMo,2,0.1637611947953701,120,7.36
8937,stt_en_citrinet_256,?,0.1,116-288047-0009,NeMo,3,0.17046679370105267,120,7.36
8938,stt_en_citrinet_256,?,0.1,116-288047-0009,NeMo,4,0.16791913658380508,120,7.36
8939,stt_en_citrinet_256,?,0.1,116-288047-0009,NeMo,5,0.16848519258201122,120,7.36
8940,QuartzNet15x5Base-En,?,0.2222222222222222,116-288047-0010,NeMo,1,0.26476202346384525,98,7.07
8941,QuartzNet15x5Base-En,?,0.2222222222222222,116-288047-0010,NeMo,2,0.2491603083908558,98,7.07
8942,QuartzNet15x5Base-En,?,0.2222222222222222,116-288047-0010,NeMo,3,0.25424554012715816,98,7.07
8943,QuartzNet15x5Base-En,?,0.2222222222222222,116-288047-0010,NeMo,4,0.26954894699156284,98,7.07
8944,QuartzNet15x5Base-En,?,0.2222222222222222,116-288047-0010,NeMo,5,0.252346932888031,98,7.07
8945,stt_en_citrinet_256,?,0.1111111111111111,116-288047-0010,NeMo,1,0.18098989315330982,98,7.07
8946,stt_en_citrinet_256,?,0.1111111111111111,116-288047-0010,NeMo,2,0.16157962381839752,98,7.07
8947,stt_en_citrinet_256,?,0.1111111111111111,116-288047-0010,NeMo,3,0.16723604127764702,98,7.07
8948,stt_en_citrinet_256,?,0.1111111111111111,116-288047-0010,NeMo,4,0.16079297475516796,98,7.07
8949,stt_en_citrinet_256,?,0.1111111111111111,116-288047-0010,NeMo,5,0.16432049684226513,98,7.07
8950,QuartzNet15x5Base-En,?,0.2,116-288047-0011,NeMo,1,0.1906721107661724,47,3.425
8951,QuartzNet15x5Base-En,?,0.2,116-288047-0011,NeMo,2,0.17164954356849194,47,3.425
8952,QuartzNet15x5Base-En,?,0.2,116-288047-0011,NeMo,3,0.171273248270154,47,3.425
8953,QuartzNet15x5Base-En,?,0.2,116-288047-0011,NeMo,4,0.1674588806927204,47,3.425
8954,QuartzNet15x5Base-En,?,0.2,116-288047-0011,NeMo,5,0.16543775238096714,47,3.425
8955,stt_en_citrinet_256,?,0.2,116-288047-0011,NeMo,1,0.1254719030112028,47,3.425
8956,stt_en_citrinet_256,?,0.2,116-288047-0011,NeMo,2,0.1276510152965784,47,3.425
8957,stt_en_citrinet_256,?,0.2,116-288047-0011,NeMo,3,0.12940027937293053,47,3.425
8958,stt_en_citrinet_256,?,0.2,116-288047-0011,NeMo,4,0.12838472798466682,47,3.425
8959,stt_en_citrinet_256,?,0.2,116-288047-0011,NeMo,5,0.12539382465183735,47,3.425
8960,QuartzNet15x5Base-En,?,0.0,116-288047-0012,NeMo,1,0.23609495349228382,100,5.44
8961,QuartzNet15x5Base-En,?,0.0,116-288047-0012,NeMo,2,0.2134400848299265,100,5.44
8962,QuartzNet15x5Base-En,?,0.0,116-288047-0012,NeMo,3,0.20918748527765274,100,5.44
8963,QuartzNet15x5Base-En,?,0.0,116-288047-0012,NeMo,4,0.20855689235031605,100,5.44
8964,QuartzNet15x5Base-En,?,0.0,116-288047-0012,NeMo,5,0.2128342166543007,100,5.44
8965,stt_en_citrinet_256,?,0.0,116-288047-0012,NeMo,1,0.16111955046653748,100,5.44
8966,stt_en_citrinet_256,?,0.0,116-288047-0012,NeMo,2,0.13918751291930676,100,5.44
8967,stt_en_citrinet_256,?,0.0,116-288047-0012,NeMo,3,0.13804041408002377,100,5.44
8968,stt_en_citrinet_256,?,0.0,116-288047-0012,NeMo,4,0.13974431715905666,100,5.44
8969,stt_en_citrinet_256,?,0.0,116-288047-0012,NeMo,5,0.14208740927278996,100,5.44
8970,QuartzNet15x5Base-En,?,0.0,116-288047-0013,NeMo,1,0.1678771711885929,43,2.82
8971,QuartzNet15x5Base-En,?,0.0,116-288047-0013,NeMo,2,0.1553112305700779,43,2.82
8972,QuartzNet15x5Base-En,?,0.0,116-288047-0013,NeMo,3,0.1577567383646965,43,2.82
8973,QuartzNet15x5Base-En,?,0.0,116-288047-0013,NeMo,4,0.16921364329755306,43,2.82
8974,QuartzNet15x5Base-En,?,0.0,116-288047-0013,NeMo,5,0.14876618795096874,43,2.82
8975,stt_en_citrinet_256,?,0.0,116-288047-0013,NeMo,1,0.13077122159302235,43,2.82
8976,stt_en_citrinet_256,?,0.0,116-288047-0013,NeMo,2,0.11351511999964714,43,2.82
8977,stt_en_citrinet_256,?,0.0,116-288047-0013,NeMo,3,0.11349156685173512,43,2.82
8978,stt_en_citrinet_256,?,0.0,116-288047-0013,NeMo,4,0.11233296245336533,43,2.82
8979,stt_en_citrinet_256,?,0.0,116-288047-0013,NeMo,5,0.12096533738076687,43,2.82
8980,QuartzNet15x5Base-En,?,0.0,116-288047-0014,NeMo,1,0.16595544666051865,31,2.505
8981,QuartzNet15x5Base-En,?,0.0,116-288047-0014,NeMo,2,0.14208722300827503,31,2.505
8982,QuartzNet15x5Base-En,?,0.0,116-288047-0014,NeMo,3,0.14746780507266521,31,2.505
8983,QuartzNet15x5Base-En,?,0.0,116-288047-0014,NeMo,4,0.14267946034669876,31,2.505
8984,QuartzNet15x5Base-En,?,0.0,116-288047-0014,NeMo,5,0.1502554789185524,31,2.505
8985,stt_en_citrinet_256,?,0.0,116-288047-0014,NeMo,1,0.17661646753549576,31,2.505
8986,stt_en_citrinet_256,?,0.0,116-288047-0014,NeMo,2,0.11982846818864346,31,2.505
8987,stt_en_citrinet_256,?,0.0,116-288047-0014,NeMo,3,0.11593647487461567,31,2.505
8988,stt_en_citrinet_256,?,0.0,116-288047-0014,NeMo,4,0.1149221882224083,31,2.505
8989,stt_en_citrinet_256,?,0.0,116-288047-0014,NeMo,5,0.11440777219831944,31,2.505
8990,QuartzNet15x5Base-En,?,0.15384615384615385,116-288047-0015,NeMo,1,0.19614534825086594,64,3.895
8991,QuartzNet15x5Base-En,?,0.15384615384615385,116-288047-0015,NeMo,2,0.17269055172801018,64,3.895
8992,QuartzNet15x5Base-En,?,0.15384615384615385,116-288047-0015,NeMo,3,0.17421043664216995,64,3.895
8993,QuartzNet15x5Base-En,?,0.15384615384615385,116-288047-0015,NeMo,4,0.18020383641123772,64,3.895
8994,QuartzNet15x5Base-En,?,0.15384615384615385,116-288047-0015,NeMo,5,0.1725667007267475,64,3.895
8995,stt_en_citrinet_256,?,0.15384615384615385,116-288047-0015,NeMo,1,0.14028404280543327,64,3.895
8996,stt_en_citrinet_256,?,0.15384615384615385,116-288047-0015,NeMo,2,0.1329682171344757,64,3.895
8997,stt_en_citrinet_256,?,0.15384615384615385,116-288047-0015,NeMo,3,0.12789272516965866,64,3.895
8998,stt_en_citrinet_256,?,0.15384615384615385,116-288047-0015,NeMo,4,0.12976915761828423,64,3.895
8999,stt_en_citrinet_256,?,0.15384615384615385,116-288047-0015,NeMo,5,0.1279062833636999,64,3.895
9000,QuartzNet15x5Base-En,?,0.14285714285714285,116-288047-0016,NeMo,1,0.16608271934092045,40,2.59
9001,QuartzNet15x5Base-En,?,0.14285714285714285,116-288047-0016,NeMo,2,0.1450949925929308,40,2.59
9002,QuartzNet15x5Base-En,?,0.14285714285714285,116-288047-0016,NeMo,3,0.14717011153697968,40,2.59
9003,QuartzNet15x5Base-En,?,0.14285714285714285,116-288047-0016,NeMo,4,0.1493097674101591,40,2.59
9004,QuartzNet15x5Base-En,?,0.14285714285714285,116-288047-0016,NeMo,5,0.14948110468685627,40,2.59
9005,stt_en_citrinet_256,?,0.14285714285714285,116-288047-0016,NeMo,1,0.1359679475426674,40,2.59
9006,stt_en_citrinet_256,?,0.14285714285714285,116-288047-0016,NeMo,2,0.1233812365680933,40,2.59
9007,stt_en_citrinet_256,?,0.14285714285714285,116-288047-0016,NeMo,3,0.1175936795771122,40,2.59
9008,stt_en_citrinet_256,?,0.14285714285714285,116-288047-0016,NeMo,4,0.11330738291144371,40,2.59
9009,stt_en_citrinet_256,?,0.14285714285714285,116-288047-0016,NeMo,5,0.10972644202411175,40,2.59
9010,QuartzNet15x5Base-En,?,0.0,116-288047-0017,NeMo,1,0.17243755981326103,37,2.18
9011,QuartzNet15x5Base-En,?,0.0,116-288047-0017,NeMo,2,0.14053462073206902,37,2.18
9012,QuartzNet15x5Base-En,?,0.0,116-288047-0017,NeMo,3,0.13921372778713703,37,2.18
9013,QuartzNet15x5Base-En,?,0.0,116-288047-0017,NeMo,4,0.13513166271150112,37,2.18
9014,QuartzNet15x5Base-En,?,0.0,116-288047-0017,NeMo,5,0.14045818522572517,37,2.18
9015,stt_en_citrinet_256,?,0.0,116-288047-0017,NeMo,1,0.12279313243925571,37,2.18
9016,stt_en_citrinet_256,?,0.0,116-288047-0017,NeMo,2,0.10799344815313816,37,2.18
9017,stt_en_citrinet_256,?,0.0,116-288047-0017,NeMo,3,0.10721976310014725,37,2.18
9018,stt_en_citrinet_256,?,0.0,116-288047-0017,NeMo,4,0.10988890007138252,37,2.18
9019,stt_en_citrinet_256,?,0.0,116-288047-0017,NeMo,5,0.1091533899307251,37,2.18
9020,QuartzNet15x5Base-En,?,0.0,116-288047-0018,NeMo,1,0.20970796421170235,79,5.145
9021,QuartzNet15x5Base-En,?,0.0,116-288047-0018,NeMo,2,0.20551908016204834,79,5.145
9022,QuartzNet15x5Base-En,?,0.0,116-288047-0018,NeMo,3,0.19939474761486053,79,5.145
9023,QuartzNet15x5Base-En,?,0.0,116-288047-0018,NeMo,4,0.19688795506954193,79,5.145
9024,QuartzNet15x5Base-En,?,0.0,116-288047-0018,NeMo,5,0.20469311624765396,79,5.145
9025,stt_en_citrinet_256,?,0.0,116-288047-0018,NeMo,1,0.15483780018985271,79,5.145
9026,stt_en_citrinet_256,?,0.0,116-288047-0018,NeMo,2,0.13503064587712288,79,5.145
9027,stt_en_citrinet_256,?,0.0,116-288047-0018,NeMo,3,0.13967503607273102,79,5.145
9028,stt_en_citrinet_256,?,0.0,116-288047-0018,NeMo,4,0.13721848279237747,79,5.145
9029,stt_en_citrinet_256,?,0.0,116-288047-0018,NeMo,5,0.13520978577435017,79,5.145
9030,QuartzNet15x5Base-En,?,0.09090909090909091,116-288047-0019,NeMo,1,0.21312187053263187,56,3.69
9031,QuartzNet15x5Base-En,?,0.09090909090909091,116-288047-0019,NeMo,2,0.225568113848567,56,3.69
9032,QuartzNet15x5Base-En,?,0.09090909090909091,116-288047-0019,NeMo,3,0.17681309208273888,56,3.69
9033,QuartzNet15x5Base-En,?,0.09090909090909091,116-288047-0019,NeMo,4,0.1773163229227066,56,3.69
9034,QuartzNet15x5Base-En,?,0.09090909090909091,116-288047-0019,NeMo,5,0.17169626243412495,56,3.69
9035,stt_en_citrinet_256,?,0.0,116-288047-0019,NeMo,1,0.14444912411272526,56,3.69
9036,stt_en_citrinet_256,?,0.0,116-288047-0019,NeMo,2,0.1327462624758482,56,3.69
9037,stt_en_citrinet_256,?,0.0,116-288047-0019,NeMo,3,0.13315469585359097,56,3.69
9038,stt_en_citrinet_256,?,0.0,116-288047-0019,NeMo,4,0.13128028064966202,56,3.69
9039,stt_en_citrinet_256,?,0.0,116-288047-0019,NeMo,5,0.1301277093589306,56,3.69
9040,QuartzNet15x5Base-En,?,0.0,116-288047-0020,NeMo,1,0.18786584958434105,60,3.57
9041,QuartzNet15x5Base-En,?,0.0,116-288047-0020,NeMo,2,0.16529875807464123,60,3.57
9042,QuartzNet15x5Base-En,?,0.0,116-288047-0020,NeMo,3,0.17264622449874878,60,3.57
9043,QuartzNet15x5Base-En,?,0.0,116-288047-0020,NeMo,4,0.17798889055848122,60,3.57
9044,QuartzNet15x5Base-En,?,0.0,116-288047-0020,NeMo,5,0.1726436074823141,60,3.57
9045,stt_en_citrinet_256,?,0.0,116-288047-0020,NeMo,1,0.15037310868501663,60,3.57
9046,stt_en_citrinet_256,?,0.0,116-288047-0020,NeMo,2,0.12820997275412083,60,3.57
9047,stt_en_citrinet_256,?,0.0,116-288047-0020,NeMo,3,0.12782300636172295,60,3.57
9048,stt_en_citrinet_256,?,0.0,116-288047-0020,NeMo,4,0.12861516140401363,60,3.57
9049,stt_en_citrinet_256,?,0.0,116-288047-0020,NeMo,5,0.13073022663593292,60,3.57
9050,QuartzNet15x5Base-En,?,0.0,116-288047-0021,NeMo,1,0.18675974011421204,61,3.835
9051,QuartzNet15x5Base-En,?,0.0,116-288047-0021,NeMo,2,0.172684533521533,61,3.835
9052,QuartzNet15x5Base-En,?,0.0,116-288047-0021,NeMo,3,0.1772360224276781,61,3.835
9053,QuartzNet15x5Base-En,?,0.0,116-288047-0021,NeMo,4,0.1686740405857563,61,3.835
9054,QuartzNet15x5Base-En,?,0.0,116-288047-0021,NeMo,5,0.1707708928734064,61,3.835
9055,stt_en_citrinet_256,?,0.0,116-288047-0021,NeMo,1,0.146263025701046,61,3.835
9056,stt_en_citrinet_256,?,0.0,116-288047-0021,NeMo,2,0.12896019779145718,61,3.835
9057,stt_en_citrinet_256,?,0.0,116-288047-0021,NeMo,3,0.12900995835661888,61,3.835
9058,stt_en_citrinet_256,?,0.0,116-288047-0021,NeMo,4,0.12417213059961796,61,3.835
9059,stt_en_citrinet_256,?,0.0,116-288047-0021,NeMo,5,0.1313548218458891,61,3.835
9060,QuartzNet15x5Base-En,?,0.1,116-288047-0022,NeMo,1,0.49699004739522934,273,16.125
9061,QuartzNet15x5Base-En,?,0.1,116-288047-0022,NeMo,2,0.44443950802087784,273,16.125
9062,QuartzNet15x5Base-En,?,0.1,116-288047-0022,NeMo,3,0.44282069243490696,273,16.125
9063,QuartzNet15x5Base-En,?,0.1,116-288047-0022,NeMo,4,0.4549405872821808,273,16.125
9064,QuartzNet15x5Base-En,?,0.1,116-288047-0022,NeMo,5,0.45755116641521454,273,16.125
9065,stt_en_citrinet_256,?,0.16,116-288047-0022,NeMo,1,0.23385664261877537,273,16.125
9066,stt_en_citrinet_256,?,0.16,116-288047-0022,NeMo,2,0.22743234783411026,273,16.125
9067,stt_en_citrinet_256,?,0.16,116-288047-0022,NeMo,3,0.2298388723284006,273,16.125
9068,stt_en_citrinet_256,?,0.16,116-288047-0022,NeMo,4,0.21982808411121368,273,16.125
9069,stt_en_citrinet_256,?,0.16,116-288047-0022,NeMo,5,0.22209051810204983,273,16.125
9070,QuartzNet15x5Base-En,?,0.0,116-288046-0000,NeMo,1,0.2737041190266609,128,7.925
9071,QuartzNet15x5Base-En,?,0.0,116-288046-0000,NeMo,2,0.262483861297369,128,7.925
9072,QuartzNet15x5Base-En,?,0.0,116-288046-0000,NeMo,3,0.25808058865368366,128,7.925
9073,QuartzNet15x5Base-En,?,0.0,116-288046-0000,NeMo,4,0.2655968237668276,128,7.925
9074,QuartzNet15x5Base-En,?,0.0,116-288046-0000,NeMo,5,0.27141714468598366,128,7.925
9075,stt_en_citrinet_256,?,0.0,116-288046-0000,NeMo,1,0.1823997925966978,128,7.925
9076,stt_en_citrinet_256,?,0.0,116-288046-0000,NeMo,2,0.16157973743975163,128,7.925
9077,stt_en_citrinet_256,?,0.0,116-288046-0000,NeMo,3,0.16287386789917946,128,7.925
9078,stt_en_citrinet_256,?,0.0,116-288046-0000,NeMo,4,0.1641833409667015,128,7.925
9079,stt_en_citrinet_256,?,0.0,116-288046-0000,NeMo,5,0.1581949032843113,128,7.925
9080,QuartzNet15x5Base-En,?,0.07142857142857142,116-288046-0001,NeMo,1,0.27798184379935265,137,8.07
9081,QuartzNet15x5Base-En,?,0.07142857142857142,116-288046-0001,NeMo,2,0.2713719569146633,137,8.07
9082,QuartzNet15x5Base-En,?,0.07142857142857142,116-288046-0001,NeMo,3,0.25970699451863766,137,8.07
9083,QuartzNet15x5Base-En,?,0.07142857142857142,116-288046-0001,NeMo,4,0.26571034640073776,137,8.07
9084,QuartzNet15x5Base-En,?,0.07142857142857142,116-288046-0001,NeMo,5,0.2723651956766844,137,8.07
9085,stt_en_citrinet_256,?,0.0,116-288046-0001,NeMo,1,0.18160142190754414,137,8.07
9086,stt_en_citrinet_256,?,0.0,116-288046-0001,NeMo,2,0.15945546887815,137,8.07
9087,stt_en_citrinet_256,?,0.0,116-288046-0001,NeMo,3,0.1625909712165594,137,8.07
9088,stt_en_citrinet_256,?,0.0,116-288046-0001,NeMo,4,0.16541078314185143,137,8.07
9089,stt_en_citrinet_256,?,0.0,116-288046-0001,NeMo,5,0.16174167580902576,137,8.07
9090,QuartzNet15x5Base-En,?,0.06896551724137931,116-288046-0002,NeMo,1,0.3381985444575548,154,9.405
9091,QuartzNet15x5Base-En,?,0.06896551724137931,116-288046-0002,NeMo,2,0.2956012636423111,154,9.405
9092,QuartzNet15x5Base-En,?,0.06896551724137931,116-288046-0002,NeMo,3,0.2870678845793009,154,9.405
9093,QuartzNet15x5Base-En,?,0.06896551724137931,116-288046-0002,NeMo,4,0.28950390219688416,154,9.405
9094,QuartzNet15x5Base-En,?,0.06896551724137931,116-288046-0002,NeMo,5,0.3031287230551243,154,9.405
9095,stt_en_citrinet_256,?,0.034482758620689655,116-288046-0002,NeMo,1,0.19759480468928814,154,9.405
9096,stt_en_citrinet_256,?,0.034482758620689655,116-288046-0002,NeMo,2,0.17224455252289772,154,9.405
9097,stt_en_citrinet_256,?,0.034482758620689655,116-288046-0002,NeMo,3,0.16983012855052948,154,9.405
9098,stt_en_citrinet_256,?,0.034482758620689655,116-288046-0002,NeMo,4,0.1704422812908888,154,9.405
9099,stt_en_citrinet_256,?,0.034482758620689655,116-288046-0002,NeMo,5,0.17153644748032093,154,9.405
9100,QuartzNet15x5Base-En,?,0.0,116-288046-0003,NeMo,1,0.195102883502841,64,3.925
9101,QuartzNet15x5Base-En,?,0.0,116-288046-0003,NeMo,2,0.1717605348676443,64,3.925
9102,QuartzNet15x5Base-En,?,0.0,116-288046-0003,NeMo,3,0.17621662095189095,64,3.925
9103,QuartzNet15x5Base-En,?,0.0,116-288046-0003,NeMo,4,0.17618524469435215,64,3.925
9104,QuartzNet15x5Base-En,?,0.0,116-288046-0003,NeMo,5,0.18422178737819195,64,3.925
9105,stt_en_citrinet_256,?,0.07142857142857142,116-288046-0003,NeMo,1,0.14992032200098038,64,3.925
9106,stt_en_citrinet_256,?,0.07142857142857142,116-288046-0003,NeMo,2,0.1356847919523716,64,3.925
9107,stt_en_citrinet_256,?,0.07142857142857142,116-288046-0003,NeMo,3,0.13512803800404072,64,3.925
9108,stt_en_citrinet_256,?,0.07142857142857142,116-288046-0003,NeMo,4,0.12944969162344933,64,3.925
9109,stt_en_citrinet_256,?,0.07142857142857142,116-288046-0003,NeMo,5,0.12726776860654354,64,3.925
9110,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0004,NeMo,1,0.29008680023252964,89,7.045
9111,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0004,NeMo,2,0.24738376215100288,89,7.045
9112,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0004,NeMo,3,0.2452794499695301,89,7.045
9113,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0004,NeMo,4,0.24337505549192429,89,7.045
9114,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0004,NeMo,5,0.27060793712735176,89,7.045
9115,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0004,NeMo,1,0.1721191331744194,89,7.045
9116,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0004,NeMo,2,0.1545424945652485,89,7.045
9117,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0004,NeMo,3,0.15585501864552498,89,7.045
9118,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0004,NeMo,4,0.15754420682787895,89,7.045
9119,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0004,NeMo,5,0.15418429300189018,89,7.045
9120,QuartzNet15x5Base-En,?,0.2857142857142857,116-288046-0005,NeMo,1,0.17624063976109028,43,2.985
9121,QuartzNet15x5Base-En,?,0.2857142857142857,116-288046-0005,NeMo,2,0.1496470384299755,43,2.985
9122,QuartzNet15x5Base-En,?,0.2857142857142857,116-288046-0005,NeMo,3,0.1534852832555771,43,2.985
9123,QuartzNet15x5Base-En,?,0.2857142857142857,116-288046-0005,NeMo,4,0.15477380901575089,43,2.985
9124,QuartzNet15x5Base-En,?,0.2857142857142857,116-288046-0005,NeMo,5,0.149830499663949,43,2.985
9125,stt_en_citrinet_256,?,0.14285714285714285,116-288046-0005,NeMo,1,0.12803742475807667,43,2.985
9126,stt_en_citrinet_256,?,0.14285714285714285,116-288046-0005,NeMo,2,0.11718917638063431,43,2.985
9127,stt_en_citrinet_256,?,0.14285714285714285,116-288046-0005,NeMo,3,0.1163135077804327,43,2.985
9128,stt_en_citrinet_256,?,0.14285714285714285,116-288046-0005,NeMo,4,0.12414879910647869,43,2.985
9129,stt_en_citrinet_256,?,0.14285714285714285,116-288046-0005,NeMo,5,0.11593282222747803,43,2.985
9130,QuartzNet15x5Base-En,?,0.29411764705882354,116-288046-0006,NeMo,1,0.2771144900470972,94,6.69
9131,QuartzNet15x5Base-En,?,0.29411764705882354,116-288046-0006,NeMo,2,0.23295777663588524,94,6.69
9132,QuartzNet15x5Base-En,?,0.29411764705882354,116-288046-0006,NeMo,3,0.23706400394439697,94,6.69
9133,QuartzNet15x5Base-En,?,0.29411764705882354,116-288046-0006,NeMo,4,0.23267902992665768,94,6.69
9134,QuartzNet15x5Base-En,?,0.29411764705882354,116-288046-0006,NeMo,5,0.23687535151839256,94,6.69
9135,stt_en_citrinet_256,?,0.23529411764705882,116-288046-0006,NeMo,1,0.17214177548885345,94,6.69
9136,stt_en_citrinet_256,?,0.23529411764705882,116-288046-0006,NeMo,2,0.154361791908741,94,6.69
9137,stt_en_citrinet_256,?,0.23529411764705882,116-288046-0006,NeMo,3,0.15638269111514091,94,6.69
9138,stt_en_citrinet_256,?,0.23529411764705882,116-288046-0006,NeMo,4,0.15355506911873817,94,6.69
9139,stt_en_citrinet_256,?,0.23529411764705882,116-288046-0006,NeMo,5,0.1506324913352728,94,6.69
9140,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0007,NeMo,1,0.2655892167240381,96,6.78
9141,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0007,NeMo,2,0.23287753947079182,96,6.78
9142,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0007,NeMo,3,0.23473291099071503,96,6.78
9143,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0007,NeMo,4,0.2557202782481909,96,6.78
9144,QuartzNet15x5Base-En,?,0.15789473684210525,116-288046-0007,NeMo,5,0.24469433538615704,96,6.78
9145,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0007,NeMo,1,0.17319399490952492,96,6.78
9146,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0007,NeMo,2,0.1541139166802168,96,6.78
9147,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0007,NeMo,3,0.15690362639725208,96,6.78
9148,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0007,NeMo,4,0.15740320086479187,96,6.78
9149,stt_en_citrinet_256,?,0.15789473684210525,116-288046-0007,NeMo,5,0.15256228297948837,96,6.78
