,model,num_cores,WER,sample_id,engine,run_id,time,text_len,audio_len
263,citrinet,?,0.0,116-288045-0019,NeMo,116-288045-0019-4,0.09490371599895298,28,3.505
264,citrinet,?,0.0,116-288045-0019,NeMo,116-288045-0019-5,0.09345174599911843,28,3.505
265,citrinet,?,0.0,116-288045-0020,NeMo,116-288045-0020-1,0.09203316499952052,33,2.575
266,citrinet,?,0.0,116-288045-0020,NeMo,116-288045-0020-2,0.08385024000017438,33,2.575
267,citrinet,?,0.0,116-288045-0020,NeMo,116-288045-0020-3,0.08394708299965714,33,2.575
268,citrinet,?,0.0,116-288045-0020,NeMo,116-288045-0020-4,0.08631850300116639,33,2.575
269,citrinet,?,0.0,116-288045-0020,NeMo,116-288045-0020-5,0.08615101400027925,33,2.575
270,citrinet,?,0.037037037037037035,116-288045-0021,NeMo,116-288045-0021-1,0.14708229000098072,150,9.99
271,citrinet,?,0.037037037037037035,116-288045-0021,NeMo,116-288045-0021-2,0.13823405599941907,150,9.99
272,citrinet,?,0.037037037037037035,116-288045-0021,NeMo,116-288045-0021-3,0.13810702499904437,150,9.99
273,citrinet,?,0.037037037037037035,116-288045-0021,NeMo,116-288045-0021-4,0.20209101299951726,150,9.99
274,citrinet,?,0.037037037037037035,116-288045-0021,NeMo,116-288045-0021-5,0.17291002399906574,150,9.99
275,citrinet,?,0.075,116-288045-0022,NeMo,116-288045-0022-1,0.17537448000075528,219,13.13
276,citrinet,?,0.075,116-288045-0022,NeMo,116-288045-0022-2,0.1749517600001127,219,13.13
277,citrinet,?,0.075,116-288045-0022,NeMo,116-288045-0022-3,0.18568709600003785,219,13.13
278,citrinet,?,0.075,116-288045-0022,NeMo,116-288045-0022-4,0.16115434499988623,219,13.13
279,citrinet,?,0.075,116-288045-0022,NeMo,116-288045-0022-5,0.1597318139993149,219,13.13
280,citrinet,?,0.16666666666666666,116-288045-0023,NeMo,116-288045-0023-1,0.11761616799958574,65,4.635
281,citrinet,?,0.16666666666666666,116-288045-0023,NeMo,116-288045-0023-2,0.10498650399858889,65,4.635
282,citrinet,?,0.16666666666666666,116-288045-0023,NeMo,116-288045-0023-3,0.10425315999964369,65,4.635
283,citrinet,?,0.16666666666666666,116-288045-0023,NeMo,116-288045-0023-4,0.12903706799988868,65,4.635
284,citrinet,?,0.16666666666666666,116-288045-0023,NeMo,116-288045-0023-5,0.1373218499993527,65,4.635
285,citrinet,?,0.0,116-288045-0024,NeMo,116-288045-0024-1,0.10863812499883352,44,3.4549375
286,citrinet,?,0.0,116-288045-0024,NeMo,116-288045-0024-2,0.09511263800050074,44,3.4549375
287,citrinet,?,0.0,116-288045-0024,NeMo,116-288045-0024-3,0.09754847399926803,44,3.4549375
288,citrinet,?,0.0,116-288045-0024,NeMo,116-288045-0024-4,0.09927336199871206,44,3.4549375
289,citrinet,?,0.0,116-288045-0024,NeMo,116-288045-0024-5,0.10064848399997572,44,3.4549375
290,citrinet,?,0.17391304347826086,116-288045-0025,NeMo,116-288045-0025-1,0.13268569600040792,119,6.4050625
291,citrinet,?,0.17391304347826086,116-288045-0025,NeMo,116-288045-0025-2,0.11412390000077721,119,6.4050625
292,citrinet,?,0.17391304347826086,116-288045-0025,NeMo,116-288045-0025-3,0.11381112299932283,119,6.4050625
293,citrinet,?,0.17391304347826086,116-288045-0025,NeMo,116-288045-0025-4,0.12856561199987482,119,6.4050625
294,citrinet,?,0.17391304347826086,116-288045-0025,NeMo,116-288045-0025-5,0.14331185199989704,119,6.4050625
295,citrinet,?,0.2,116-288045-0026,NeMo,116-288045-0026-1,0.11228491699876031,50,3.74
296,citrinet,?,0.2,116-288045-0026,NeMo,116-288045-0026-2,0.09976862700023048,50,3.74
297,citrinet,?,0.2,116-288045-0026,NeMo,116-288045-0026-3,0.09723281900005531,50,3.74
298,citrinet,?,0.2,116-288045-0026,NeMo,116-288045-0026-4,0.09399333600049431,50,3.74
299,citrinet,?,0.2,116-288045-0026,NeMo,116-288045-0026-5,0.10063070400065044,50,3.74
300,citrinet,?,0.0,116-288045-0027,NeMo,116-288045-0027-1,0.09512322100090387,33,1.975
301,citrinet,?,0.0,116-288045-0027,NeMo,116-288045-0027-2,0.11130926500118221,33,1.975
302,citrinet,?,0.0,116-288045-0027,NeMo,116-288045-0027-3,0.08704311400106235,33,1.975
303,citrinet,?,0.0,116-288045-0027,NeMo,116-288045-0027-4,0.082721966000463,33,1.975
304,citrinet,?,0.0,116-288045-0027,NeMo,116-288045-0027-5,0.0835290819995862,33,1.975
305,citrinet,?,0.0,116-288045-0028,NeMo,116-288045-0028-1,0.09646875399994315,51,3.45
306,citrinet,?,0.0,116-288045-0028,NeMo,116-288045-0028-2,0.09378434200152697,51,3.45
307,citrinet,?,0.0,116-288045-0028,NeMo,116-288045-0028-3,0.09379368199915916,51,3.45
308,citrinet,?,0.0,116-288045-0028,NeMo,116-288045-0028-4,0.10127001199907681,51,3.45
309,citrinet,?,0.0,116-288045-0028,NeMo,116-288045-0028-5,0.11287207900022622,51,3.45
310,citrinet,?,0.11904761904761904,116-288045-0029,NeMo,116-288045-0029-1,0.24035736000041652,213,13.73
311,citrinet,?,0.11904761904761904,116-288045-0029,NeMo,116-288045-0029-2,0.1723790279993409,213,13.73
312,citrinet,?,0.11904761904761904,116-288045-0029,NeMo,116-288045-0029-3,0.17175133999990067,213,13.73
313,citrinet,?,0.11904761904761904,116-288045-0029,NeMo,116-288045-0029-4,0.1700647409998055,213,13.73
314,citrinet,?,0.11904761904761904,116-288045-0029,NeMo,116-288045-0029-5,0.21410905700031435,213,13.73
315,citrinet,?,0.15384615384615385,116-288045-0030,NeMo,116-288045-0030-1,0.17213276799884625,74,4.805
316,citrinet,?,0.15384615384615385,116-288045-0030,NeMo,116-288045-0030-2,0.14550378199965053,74,4.805
317,citrinet,?,0.15384615384615385,116-288045-0030,NeMo,116-288045-0030-3,0.13443946199913626,74,4.805
318,citrinet,?,0.15384615384615385,116-288045-0030,NeMo,116-288045-0030-4,0.12743436100026884,74,4.805
319,citrinet,?,0.15384615384615385,116-288045-0030,NeMo,116-288045-0030-5,0.1235134710004786,74,4.805
320,citrinet,?,0.05555555555555555,116-288045-0031,NeMo,116-288045-0031-1,0.15021273199999996,90,7.35
321,citrinet,?,0.05555555555555555,116-288045-0031,NeMo,116-288045-0031-2,0.11036310000054073,90,7.35
322,citrinet,?,0.05555555555555555,116-288045-0031,NeMo,116-288045-0031-3,0.11374936799984425,90,7.35
323,citrinet,?,0.05555555555555555,116-288045-0031,NeMo,116-288045-0031-4,0.11653743199894961,90,7.35
324,citrinet,?,0.05555555555555555,116-288045-0031,NeMo,116-288045-0031-5,0.11760316499930923,90,7.35
325,citrinet,?,0.09090909090909091,116-288045-0032,NeMo,116-288045-0032-1,0.12571043600109988,94,6.75
326,citrinet,?,0.09090909090909091,116-288045-0032,NeMo,116-288045-0032-2,0.11913560300126846,94,6.75
327,citrinet,?,0.09090909090909091,116-288045-0032,NeMo,116-288045-0032-3,0.11593063200052711,94,6.75
328,citrinet,?,0.09090909090909091,116-288045-0032,NeMo,116-288045-0032-4,0.11737978199926147,94,6.75
329,citrinet,?,0.09090909090909091,116-288045-0032,NeMo,116-288045-0032-5,0.11754625700086763,94,6.75
